age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,poutcome,y
41,9732,27214,23202,44396,290,25130,37967,13020,5,13766,240,2,-1,36959,0
48,9732,27214,23202,44396,1,20081,37967,13020,5,13766,669,3,-1,36959,0
42,9732,27214,1857,44396,57,25130,37967,13020,5,13766,425,2,-1,36959,0
30,9732,12790,23202,44396,-457,25130,37967,13020,5,13766,143,2,-1,36959,0
58,9458,12790,13301,44396,1387,25130,37967,13020,5,13766,174,5,-1,36959,0
45,9458,5207,13301,44396,24598,25130,37967,13020,5,13766,313,3,-1,36959,0
49,9732,27214,23202,44396,30,25130,37967,13020,5,13766,135,4,-1,36959,0
42,5171,12790,23202,44396,1022,25130,37967,13020,5,13766,146,2,-1,36959,0
53,7597,27214,23202,44396,56,25130,7244,13020,5,13766,152,2,-1,36959,0
51,5171,12790,23202,815,-2,20081,37967,13020,5,13766,402,3,-1,36959,0
32,4154,12790,23202,44396,121,25130,37967,13020,5,13766,213,2,-1,36959,0
41,9732,12790,23202,44396,842,25130,37967,13020,5,13766,144,3,-1,36959,0
43,9458,5207,23202,44396,693,25130,37967,13020,5,13766,124,3,-1,36959,0
40,9732,5207,23202,44396,-333,25130,37967,13020,5,13766,183,2,-1,36959,0
50,9732,27214,6851,44396,1533,25130,37967,13020,5,13766,325,2,-1,36959,0
34,9458,27214,13301,44396,46,25130,37967,13020,5,13766,39,4,-1,36959,0
53,4154,27214,1857,44396,18,20081,37967,13020,5,13766,503,2,-1,36959,0
45,7597,27214,23202,44396,44,25130,37967,13020,5,13766,95,4,-1,36959,0
39,9732,27214,6851,44396,-100,25130,37967,13020,5,13766,680,2,-1,36959,0
44,4154,27214,13301,44396,510,25130,37967,13020,5,13766,421,4,-1,36959,0
55,9458,27214,13301,44396,685,25130,37967,13020,5,13766,174,3,-1,36959,0
46,9458,12790,13301,44396,187,25130,37967,13020,5,13766,113,2,-1,36959,0
45,9732,27214,23202,44396,66,25130,37967,13020,5,13766,808,2,-1,36959,0
34,5171,27214,23202,44396,560,25130,37967,13020,5,13766,198,3,-1,36959,0
36,9732,27214,23202,44396,0,25130,37967,13020,5,13766,195,2,-1,36959,0
59,288,5207,1857,44396,27,20081,37967,13020,5,13766,347,3,-1,36959,0
31,5171,12790,23202,44396,12,25130,37967,13020,5,13766,208,2,-1,36959,0
44,9732,12790,23202,44396,34,25130,37967,13020,5,13766,404,4,-1,36959,0
33,1487,12790,13301,44396,1068,25130,37967,13020,5,13766,396,2,-1,36959,0
40,9732,27214,23202,44396,211,25130,37967,13020,5,13766,216,4,-1,36959,0
46,5171,12790,13301,44396,377,25130,37967,13020,5,13766,98,2,-1,36959,0
48,9458,27214,13301,44396,263,25130,37967,13020,5,13766,350,2,-1,36959,0
42,4154,27214,23202,44396,1263,25130,37967,13020,6,13766,114,2,-1,36959,0
27,4154,27214,23202,44396,8,25130,37967,13020,6,13766,88,3,-1,36959,0
48,5171,27214,23202,44396,126,25130,7244,13020,6,13766,379,2,-1,36959,0
59,5171,27214,23202,44396,230,25130,37967,13020,6,13766,190,3,-1,36959,0
46,7597,27214,13301,44396,841,25130,37967,13020,6,13766,158,1,-1,36959,0
38,5171,5207,23202,44396,308,25130,37967,13020,6,13766,102,1,-1,36959,0
43,9458,5207,13301,44396,1,25130,37967,13020,6,13766,306,1,-1,36959,0
38,5171,5207,13301,44396,86,25130,37967,13020,6,13766,218,1,-1,36959,0
23,938,12790,23202,44396,157,25130,37967,13020,6,13766,54,1,-1,36959,0
34,4154,27214,23202,44396,22,25130,37967,13020,6,13766,344,1,-1,36959,0
38,5171,27214,23202,44396,46,25130,7244,13020,6,13766,195,1,-1,36959,0
37,9732,27214,23202,44396,1293,20081,37967,13020,6,13766,652,1,-1,36959,0
25,5171,12790,23202,44396,122,25130,37967,13020,6,13766,286,1,-1,36959,0
48,9732,27214,1857,44396,131,25130,37967,13020,6,13766,189,1,-1,36959,0
49,9732,12790,23202,44396,143,25130,37967,13020,6,13766,83,1,-1,36959,0
38,5171,12790,23202,44396,393,20081,37967,13020,6,13766,184,2,-1,36959,0
43,9732,27214,6851,44396,98,25130,37967,13020,6,13766,235,1,-1,36959,0
33,9458,27214,13301,44396,0,25130,37967,13020,6,13766,290,1,-1,36959,0
55,9732,27214,23202,44396,224,25130,37967,13020,6,13766,232,1,-1,36959,0
38,9732,27214,23202,44396,757,25130,37967,13020,6,13766,133,1,-1,36959,0
49,4154,27214,23202,44396,245,25130,7244,13020,6,13766,318,1,-1,36959,0
40,9458,27214,23202,44396,8486,20081,37967,13020,6,13766,260,3,-1,36959,0
43,5171,27214,1857,44396,350,20081,37967,13020,6,13766,437,1,-1,36959,0
38,9732,27214,23202,44396,20,25130,37967,13020,6,13766,402,1,-1,36959,0
58,4154,27214,23202,44396,1667,25130,7244,13020,6,13766,85,1,-1,36959,0
57,7597,27214,1857,44396,345,25130,37967,13020,6,13766,125,1,-1,36959,0
32,1303,27214,23202,44396,10,25130,37967,13020,6,13766,501,4,-1,36959,0
56,9458,27214,13301,44396,830,25130,7244,13020,6,13766,1201,1,-1,36959,1
58,9732,5207,1857,44396,29,25130,37967,13020,6,13766,253,1,-1,36959,0
60,2264,5207,23202,44396,545,25130,37967,13020,6,13766,1030,1,-1,36959,1
37,7597,27214,13301,44396,8730,25130,37967,13020,6,13766,149,1,-1,36959,0
46,7597,5207,13301,44396,477,25130,37967,13020,6,13766,114,1,-1,36959,0
27,5171,27214,23202,44396,4,25130,37967,13020,6,13766,243,1,-1,36959,0
43,9732,27214,23202,44396,1205,25130,37967,13020,6,13766,769,2,-1,36959,0
32,7597,12790,23202,44396,0,25130,7244,13020,6,13766,135,3,-1,36959,0
40,5171,12790,23202,44396,263,25130,37967,13020,6,13766,231,1,-1,36959,0
38,5171,27214,23202,44396,1,20081,37967,13020,6,13766,76,1,-1,36959,0
34,9732,27214,23202,44396,283,20081,7244,13020,6,13766,199,1,-1,36959,0
47,9732,27214,6851,44396,206,25130,37967,13020,6,13766,152,1,-1,36959,0
42,1240,27214,6851,44396,17,25130,37967,13020,6,13766,124,1,-1,36959,0
48,7597,27214,23202,44396,141,25130,7244,13020,6,13766,424,1,-1,36959,0
29,1579,12790,13301,44396,16,25130,37967,13020,6,13766,43,1,-1,36959,0
50,4154,27214,23202,44396,206,25130,37967,13020,6,13766,154,1,-1,36959,0
52,7597,27214,1857,44396,7,20081,37967,13020,6,13766,203,2,-1,36959,0
50,9458,27214,13301,44396,0,20081,37967,13020,6,13766,326,1,-1,36959,0
58,2264,27214,13301,44396,0,20081,37967,13020,6,13766,393,1,-1,36959,0
46,9732,5207,6851,44396,1927,25130,37967,13020,6,13766,241,3,-1,36959,0
38,7597,27214,23202,44396,284,25130,37967,13020,6,13766,483,1,-1,36959,0
46,9732,27214,23202,44396,1660,25130,37967,13020,6,13766,259,1,-1,36959,0
32,4154,12790,23202,44396,406,25130,37967,13020,6,13766,227,1,-1,36959,0
51,9732,27214,6851,44396,230,25130,37967,13020,6,13766,673,1,-1,36959,0
39,5171,12790,23202,44396,-25,25130,37967,13020,6,13766,576,1,-1,36959,0
48,5171,27214,23202,44396,182,25130,37967,13020,6,13766,180,2,-1,36959,0
36,1487,27214,13301,44396,1169,25130,37967,13020,6,13766,168,2,-1,36959,0
34,5171,5207,23202,44396,67,25130,37967,13020,6,13766,90,1,-1,36959,0
40,7597,27214,23202,44396,77,20081,37967,13020,6,13766,505,1,-1,36959,0
43,1303,27214,23202,44396,0,25130,37967,13020,6,13766,245,1,-1,36959,0
52,9732,5207,6851,44396,55,25130,7244,13020,6,13766,186,1,-1,36959,0
33,7597,27214,23202,815,72,25130,37967,13020,6,13766,623,1,-1,36959,0
49,9458,12790,13301,44396,163,25130,37967,13020,6,13766,496,3,-1,36959,0
32,9458,12790,13301,44396,151,25130,37967,13020,6,13766,118,1,-1,36959,0
39,5171,12790,23202,44396,113,25130,37967,13020,6,13766,342,1,-1,36959,0
40,9732,27214,23202,44396,0,25130,37967,13020,6,13766,225,1,-1,36959,0
38,7597,12790,13301,44396,9,25130,37967,13020,6,13766,185,3,-1,36959,0
43,9458,27214,23202,44396,375,25130,37967,13020,6,13766,196,2,-1,36959,0
39,4154,27214,23202,44396,1142,25130,37967,13020,6,13766,276,1,-1,36959,0
54,9732,27214,6851,44396,2102,25130,37967,13020,6,13766,76,1,-1,36959,0
38,7597,12790,13301,44396,4325,25130,37967,13020,6,13766,87,1,-1,36959,0
40,9732,27214,23202,44396,217,25130,37967,13020,6,13766,195,1,-1,36959,0
55,5171,27214,23202,44396,131,25130,37967,13020,6,13766,744,1,-1,36959,0
42,9458,27214,13301,44396,1680,25130,37967,13020,6,13766,765,1,-1,36959,0
39,9732,27214,23202,44396,0,25130,37967,13020,6,13766,262,1,-1,36959,0
40,9732,27214,6851,44396,46,25130,37967,13020,6,13766,119,1,-1,36959,0
32,9732,27214,23202,44396,320,25130,37967,13020,6,13766,198,2,-1,36959,0
55,5171,27214,23202,44396,183,25130,37967,13020,6,13766,150,1,-1,36959,0
45,9732,27214,23202,44396,39,20081,37967,13020,6,13766,241,1,-1,36959,0
35,9458,12790,13301,44396,560,25130,37967,13020,6,13766,181,1,-1,36959,0
58,7597,5207,23202,44396,469,20081,37967,13020,6,13766,196,1,-1,36959,0
35,5171,27214,23202,44396,530,25130,37967,13020,6,13766,149,1,-1,36959,0
49,4154,27214,6851,44396,61,25130,37967,13020,6,13766,246,1,-1,36959,0
34,7597,12790,13301,44396,242,25130,37967,13020,6,13766,112,1,-1,36959,0
36,9732,27214,23202,44396,139,25130,37967,13020,6,13766,309,2,-1,36959,0
24,1579,12790,23202,44396,0,25130,37967,13020,6,13766,278,1,-1,36959,0
34,7597,27214,23202,44396,367,25130,37967,13020,6,13766,140,1,-1,36959,0
51,5171,5207,23202,44396,228,25130,37967,13020,6,13766,136,1,-1,36959,0
39,7597,12790,1857,44396,45248,25130,37967,13020,6,13766,1623,1,-1,36959,1
50,1579,27214,1857,44396,-84,25130,37967,13020,6,13766,101,1,-1,36959,0
32,4154,12790,23202,44396,310,25130,37967,13020,6,13766,144,1,-1,36959,0
42,9732,27214,1857,44396,132,25130,37967,13020,6,13766,238,1,-1,36959,0
50,7597,27214,23202,44396,797,25130,37967,13020,6,13766,354,1,-1,36959,0
40,4154,27214,23202,44396,71,20081,37967,13020,6,13766,79,1,-1,36959,0
46,9458,5207,1857,44396,2,25130,37967,13020,6,13766,187,1,-1,36959,0
37,9458,27214,13301,44396,231,25130,7244,13020,6,13766,451,2,-1,36959,0
34,9732,27214,23202,44396,270,25130,7244,13020,6,13766,159,1,-1,36959,0
44,9732,27214,23202,44396,274,25130,7244,13020,6,13766,409,1,-1,36959,0
40,5171,12790,23202,44396,-109,25130,7244,13020,6,13766,170,1,-1,36959,0
37,7597,27214,23202,44396,1,25130,37967,13020,6,13766,608,1,-1,36959,1
33,9732,12790,23202,815,-60,20081,37967,13020,6,13766,243,1,-1,36959,0
35,9732,27214,23202,44396,89,25130,37967,13020,6,13766,145,2,-1,36959,0
58,9732,5207,23202,44396,-11,20081,37967,13020,6,13766,112,1,-1,36959,0
39,9732,27214,6851,44396,0,25130,37967,13020,6,13766,262,2,-1,36959,0
43,9732,27214,23202,44396,-509,25130,37967,13020,6,13766,124,1,-1,36959,0
39,1303,27214,6851,44396,408,25130,37967,13020,6,13766,53,1,-1,36959,0
36,4154,12790,6851,44396,58,25130,37967,13020,6,13766,134,1,-1,36959,0
57,2264,12790,23202,44396,1640,20081,7244,13020,6,13766,204,4,-1,36959,0
36,5171,12790,23202,44396,20,25130,37967,13020,6,13766,186,1,-1,36959,0
50,9732,27214,6851,44396,71,25130,37967,13020,6,13766,678,1,-1,36959,0
55,9732,27214,23202,44396,52,25130,37967,13020,6,13766,182,1,-1,36959,0
44,1579,27214,13301,44396,292,25130,37967,13020,6,13766,162,1,-1,36959,0
44,4154,5207,23202,44396,424,25130,37967,13020,6,13766,27,1,-1,36959,0
39,1240,12790,6851,44396,109,25130,37967,13020,6,13766,699,3,-1,36959,0
46,9732,27214,1857,44396,1044,25130,37967,13020,6,13766,43,1,-1,36959,0
39,9732,27214,23202,44396,983,25130,37967,13020,6,13766,97,1,-1,36959,0
34,5171,27214,23202,44396,869,20081,37967,13020,6,13766,1677,1,-1,36959,1
40,9732,27214,6851,44396,668,25130,37967,13020,6,13766,283,2,-1,36959,0
50,9458,27214,13301,44396,964,25130,37967,13020,6,13766,323,1,-1,36959,0
31,9458,12790,23202,44396,301,25130,37967,13020,6,13766,82,1,-1,36959,0
37,5171,12790,23202,44396,140,25130,37967,13020,6,13766,310,1,-1,36959,0
39,9458,12790,23202,44396,1877,25130,37967,13020,6,13766,185,1,-1,36959,0
51,9732,27214,6851,44396,1127,25130,37967,13020,6,13766,47,1,-1,36959,0
41,7597,27214,23202,44396,871,25130,37967,13020,6,13766,145,1,-1,36959,0
41,7597,27214,23202,44396,767,25130,7244,13020,6,13766,204,1,-1,36959,0
43,9732,27214,23202,44396,0,20081,37967,13020,6,13766,187,1,-1,36959,0
30,4154,12790,23202,44396,209,25130,37967,13020,6,13766,30,2,-1,36959,0
54,9458,5207,6851,44396,0,20081,37967,13020,6,13766,472,1,-1,36959,0
43,9732,5207,23202,44396,110,25130,7244,13020,6,13766,448,1,-1,36959,0
59,9458,5207,13301,44396,-76,25130,7244,13020,6,13766,264,1,-1,36959,0
47,7597,27214,1857,44396,178,25130,37967,13020,6,13766,169,1,-1,36959,0
40,9732,27214,6851,44396,-66,25130,37967,13020,6,13766,288,1,-1,36959,0
32,7597,27214,23202,44396,0,25130,37967,13020,6,13766,176,2,-1,36959,0
29,9732,27214,23202,44396,1,25130,37967,13020,6,13766,215,1,-1,36959,0
36,9732,27214,23202,44396,0,25130,37967,13020,6,13766,337,1,-1,36959,0
55,1303,27214,13301,44396,5345,20081,37967,13020,6,13766,278,1,-1,36959,0
30,9732,5207,23202,44396,-209,25130,37967,13020,6,13766,188,2,-1,36959,0
39,5171,12790,23202,44396,0,25130,37967,13020,6,13766,174,2,-1,36959,0
39,9732,5207,23202,44396,42,25130,37967,13020,6,13766,226,2,-1,36959,0
50,9732,5207,23202,44396,41,25130,37967,13020,6,13766,190,1,-1,36959,0
44,9732,27214,23202,44396,-99,25130,37967,13020,6,13766,111,2,-1,36959,0
37,7597,12790,23202,44396,17,25130,37967,13020,6,13766,164,1,-1,36959,0
46,5171,27214,6851,44396,276,25130,7244,13020,6,13766,157,2,-1,36959,0
32,7597,12790,1857,44396,-170,20081,37967,13020,6,13766,46,1,-1,36959,0
37,9458,12790,13301,44396,230,25130,7244,13020,6,13766,374,1,-1,36959,0
29,9732,27214,23202,44396,9,25130,37967,13020,6,13766,349,1,-1,36959,0
41,9732,27214,23202,44396,946,25130,37967,13020,6,13766,325,1,-1,36959,0
45,9732,27214,6851,44396,1297,25130,37967,13020,6,13766,233,2,-1,36959,0
57,2264,5207,23202,44396,-331,25130,37967,13020,6,13766,531,1,-1,36959,0
48,9732,12790,23202,44396,44,25130,37967,13020,6,13766,153,1,-1,36959,0
60,2264,27214,23202,815,15,20081,37967,13020,6,13766,80,1,-1,36959,0
26,5171,12790,23202,44396,712,25130,37967,13020,6,13766,232,1,-1,36959,0
58,2264,27214,23202,44396,5435,25130,37967,13020,6,13766,118,1,-1,36959,0
34,5171,27214,23202,44396,507,25130,37967,13020,6,13766,190,1,-1,36959,0
55,1303,5207,23202,44396,387,25130,37967,13020,6,13766,918,1,-1,36959,1
41,9732,27214,6851,44396,0,25130,7244,13020,6,13766,238,1,-1,36959,0
50,9458,5207,23202,44396,1716,25130,37967,13020,6,13766,82,1,-1,36959,0
49,1487,27214,23202,44396,167,25130,7244,13020,6,13766,198,3,-1,36959,0
44,5171,27214,1857,44396,40,20081,7244,13020,6,13766,160,2,-1,36959,0
44,9732,27214,6851,44396,148,25130,37967,13020,6,13766,211,1,-1,36959,0
31,7597,27214,23202,44396,17,25130,7244,13020,6,13766,120,1,-1,36959,0
34,9732,12790,13301,44396,1011,25130,37967,13020,6,13766,136,1,-1,36959,0
46,9458,12790,1857,44396,1527,25130,37967,13020,6,13766,269,1,-1,36959,0
42,9458,27214,13301,44396,744,20081,37967,13020,6,13766,157,1,-1,36959,0
52,5171,27214,23202,44396,484,25130,37967,13020,6,13766,128,1,-1,36959,0
29,9458,12790,13301,44396,0,25130,37967,13020,6,13766,211,1,-1,36959,0
53,2264,27214,6851,44396,136,25130,37967,13020,6,13766,267,2,-1,36959,0
43,9732,27214,23202,44396,1335,25130,37967,13020,6,13766,371,2,-1,36959,0
38,9458,27214,23202,44396,517,25130,37967,13020,6,13766,288,2,-1,36959,0
46,9458,27214,13301,44396,459,25130,37967,13020,6,13766,221,1,-1,36959,0
48,9458,5207,1857,44396,549,25130,37967,13020,6,13766,427,1,-1,36959,0
30,5171,5207,23202,44396,83,25130,7244,13020,6,13766,310,1,-1,36959,0
44,9732,27214,6851,44396,213,20081,37967,13020,6,13766,158,1,-1,36959,0
31,1240,27214,6851,44396,203,25130,37967,13020,6,13766,604,3,-1,36959,0
42,4154,12790,23202,44396,518,25130,37967,13020,6,13766,198,1,-1,36959,0
40,9458,12790,13301,44396,3877,25130,37967,13020,6,13766,145,1,-1,36959,0
52,5171,27214,23202,44396,1236,25130,37967,13020,6,13766,247,1,-1,36959,0
45,9732,5207,23202,44396,756,25130,37967,13020,6,13766,179,2,-1,36959,0
48,9732,27214,23202,44396,157,25130,37967,13020,6,13766,73,1,-1,36959,0
45,9732,27214,6851,44396,-66,25130,37967,13020,6,13766,263,2,-1,36959,0
34,9732,27214,1857,44396,245,25130,37967,13020,6,13766,13,1,-1,36959,0
34,9732,27214,6851,44396,-144,25130,37967,13020,6,13766,79,2,-1,36959,0
46,9732,27214,23202,44396,71,25130,37967,13020,6,13766,416,1,-1,36959,0
49,4154,5207,23202,44396,505,25130,37967,13020,6,13766,162,1,-1,36959,0
50,7597,27214,6851,44396,249,25130,37967,13020,6,13766,129,1,-1,36959,0
34,5171,12790,23202,44396,0,25130,37967,13020,6,13766,150,1,-1,36959,0
40,1303,12790,23202,44396,11,25130,37967,13020,6,13766,43,1,-1,36959,0
36,5171,27214,23202,44396,639,25130,37967,13020,6,13766,191,1,-1,36959,0
59,9732,5207,1857,44396,124,25130,37967,13020,6,13766,26,1,-1,36959,0
45,9732,27214,23202,44396,82,25130,37967,13020,6,13766,250,1,-1,36959,0
36,1579,27214,13301,44396,107,25130,37967,13020,6,13766,146,1,-1,36959,0
56,4154,27214,23202,44396,473,25130,37967,13020,6,13766,416,1,-1,36959,0
42,4154,5207,23202,44396,372,25130,7244,13020,6,13766,121,2,-1,36959,0
30,5171,27214,23202,44396,46,25130,37967,13020,6,13766,114,2,-1,36959,0
30,938,12790,13301,44396,34,25130,37967,13020,6,13766,289,1,-1,36959,0
47,1579,27214,1857,44396,935,25130,37967,13020,6,13766,225,1,-1,36959,0
33,9732,27214,23202,44396,-10,25130,37967,13020,6,13766,123,1,-1,36959,0
36,5171,27214,23202,44396,-106,25130,37967,13020,6,13766,130,2,-1,36959,0
39,4154,5207,6851,44396,471,25130,37967,13020,6,13766,161,2,-1,36959,0
56,5171,5207,23202,44396,778,25130,37967,13020,6,13766,149,2,-1,36959,0
39,9732,5207,1857,44396,170,25130,37967,13020,6,13766,268,2,-1,36959,0
42,7597,27214,23202,44396,315,25130,37967,13020,6,13766,259,2,-1,36959,0
52,9732,27214,23202,44396,3165,20081,37967,13020,6,13766,26,1,-1,36959,0
36,5171,5207,23202,44396,131,25130,37967,13020,6,13766,153,1,-1,36959,0
35,1487,27214,23202,815,204,25130,37967,13020,6,13766,424,2,-1,36959,0
47,7597,27214,23202,44396,83,25130,37967,13020,6,13766,179,2,-1,36959,0
59,4154,5207,23202,44396,0,25130,7244,13020,6,13766,97,1,-1,36959,0
57,9732,27214,6851,44396,5431,25130,7244,13020,6,13766,383,1,-1,36959,0
38,9458,27214,1857,44396,1759,25130,37967,13020,6,13766,440,1,-1,36959,0
46,1303,27214,23202,44396,-125,25130,37967,13020,6,13766,23,1,-1,36959,0
34,9732,27214,23202,44396,0,20081,37967,13020,6,13766,195,1,-1,36959,0
28,4154,12790,23202,44396,5090,25130,37967,13020,6,13766,1297,3,-1,36959,1
38,7597,27214,1857,44396,573,25130,37967,13020,6,13766,87,1,-1,36959,0
56,9732,27214,23202,44396,1602,25130,37967,13020,6,13766,427,1,-1,36959,0
41,9732,12790,6851,815,-137,25130,7244,13020,6,13766,189,1,-1,36959,0
52,7597,27214,1857,44396,0,20081,37967,13020,6,13766,195,1,-1,36959,0
54,4154,27214,23202,44396,193,20081,37967,13020,6,13766,179,1,-1,36959,0
61,2264,27214,23202,44396,195,25130,7244,13020,6,13766,179,1,-1,36959,0
53,1487,27214,23202,44396,288,20081,37967,13020,6,13766,69,1,-1,36959,0
47,7597,27214,23202,44396,19,25130,37967,13020,6,13766,105,2,-1,36959,0
53,9732,27214,6851,44396,25,25130,37967,13020,6,13766,266,3,-1,36959,0
46,4154,27214,23202,44396,216,25130,37967,13020,6,13766,524,2,-1,36959,0
39,9732,5207,6851,44396,190,25130,7244,13020,6,13766,96,2,-1,36959,0
56,7597,5207,23202,44396,99,25130,37967,13020,6,13766,155,2,-1,36959,0
55,4154,5207,6851,44396,2298,25130,37967,13020,6,13766,162,2,-1,36959,0
44,9458,27214,13301,44396,17,25130,37967,13020,6,13766,352,2,-1,36959,0
37,7597,27214,6851,44396,0,25130,37967,13020,6,13766,76,4,-1,36959,0
35,9732,27214,6851,44396,0,25130,37967,13020,6,13766,154,2,-1,36959,0
55,9732,27214,23202,44396,840,25130,37967,13020,6,13766,310,2,-1,36959,0
37,4154,27214,23202,44396,358,25130,37967,13020,6,13766,390,3,-1,36959,0
30,7597,12790,23202,44396,0,25130,37967,13020,6,13766,369,1,-1,36959,0
37,9732,27214,6851,44396,-325,25130,7244,13020,6,13766,112,2,-1,36959,0
36,7597,12790,23202,44396,-15,25130,37967,13020,6,13766,341,3,-1,36959,0
38,7597,27214,23202,44396,581,25130,37967,13020,6,13766,79,1,-1,36959,0
41,5171,5207,6851,44396,4070,25130,37967,13020,6,13766,140,2,-1,36959,0
48,2264,27214,23202,44396,74,20081,7244,13020,6,13766,315,1,-1,36959,0
55,4154,5207,23202,44396,141,25130,37967,13020,6,13766,262,2,-1,36959,0
28,4154,5207,23202,44396,89,20081,37967,13020,6,13766,174,2,-1,36959,0
54,4154,27214,23202,815,0,25130,37967,13020,6,13766,138,3,-1,36959,0
30,9732,27214,23202,44396,450,20081,37967,13020,6,13766,526,2,-1,36959,0
48,7597,27214,13301,44396,310,20081,37967,13020,6,13766,135,1,-1,36959,0
31,1579,27214,23202,44396,0,25130,37967,13020,6,13766,36,5,-1,36959,0
38,9732,27214,23202,44396,384,25130,37967,13020,6,13766,1906,3,-1,36959,0
37,9732,27214,23202,44396,395,25130,37967,13020,6,13766,219,2,-1,36959,0
37,4154,12790,1857,44396,-118,25130,37967,13020,6,13766,147,2,-1,36959,0
56,9732,27214,6851,44396,5,25130,7244,13020,6,13766,407,2,-1,36959,0
51,9732,27214,23202,44396,50,25130,7244,13020,6,13766,121,1,-1,36959,0
39,9732,27214,23202,44396,285,25130,7244,13020,6,13766,209,1,-1,36959,0
49,7597,27214,1857,44396,15,20081,37967,13020,6,13766,92,2,-1,36959,0
51,9732,27214,6851,44396,653,25130,7244,13020,6,13766,208,1,-1,36959,0
43,1579,27214,23202,44396,918,25130,37967,13020,6,13766,193,1,-1,36959,0
32,4154,27214,23202,44396,243,25130,7244,13020,6,13766,144,1,-1,36959,0
29,7597,12790,13301,44396,405,25130,37967,13020,6,13766,65,1,-1,36959,0
48,9458,5207,13301,44396,1328,25130,37967,13020,6,13766,339,1,-1,36959,0
55,4154,27214,6851,44396,255,25130,37967,13020,6,13766,285,1,-1,36959,0
53,9732,27214,23202,44396,3397,25130,37967,13020,6,13766,231,1,-1,36959,0
47,7597,27214,1857,44396,2106,25130,37967,13020,6,13766,168,1,-1,36959,0
39,9458,27214,13301,44396,2877,25130,37967,13020,6,13766,278,1,-1,36959,0
31,9732,12790,13301,44396,60,25130,7244,13020,6,13766,389,1,-1,36959,0
39,9732,27214,6851,44396,2226,25130,37967,13020,6,13766,158,1,-1,36959,0
40,9732,27214,6851,44396,2880,25130,37967,13020,6,13766,145,2,-1,36959,0
40,7597,12790,1857,44396,-5,25130,37967,13020,6,13766,78,2,-1,36959,0
48,7597,27214,23202,44396,147,20081,37967,13020,6,13766,142,3,-1,36959,0
33,7597,5207,23202,44396,7,25130,7244,13020,6,13766,87,1,-1,36959,0
40,7597,27214,23202,44396,109,25130,37967,13020,6,13766,147,2,-1,36959,0
59,2264,27214,6851,44396,-119,25130,37967,13020,6,13766,289,1,-1,36959,0
